train_loss,val_loss
0.27103293281176993,0.2924523572860794
0.27015170537192246,0.291247435760769
0.26932818067484887,0.2908348389477892
0.2706708909108721,0.292243837823414
0.27149629335978936,0.29164443582042376
0.2709358789797487,0.29092012802985584
0.2728456664701988,0.2938036559657617
0.2705616775257834,0.29073527887124906
0.27100796874227195,0.29171607340686023
0.2729971653428571,0.29323866175995633
0.2703314237553498,0.2921785860407082
0.27120165722123507,0.29428854533894494
0.27256120977730586,0.2915146874941208
0.27144456125538924,0.2917103842747482
0.27140637677291346,0.29131463542580605
0.2712021287145286,0.2919418508906595
0.2725049512139682,0.29299646882678976
0.271997591236542,0.288847435392778
0.27144430690798266,0.2926885204135694
0.27109467130282827,0.29025624195029115
0.2709687749887335,0.28952085540037265
0.2708988251357243,0.2907716669142246
0.2714766576372344,0.29122533640739595
0.26865292242888744,0.29010751013728703
0.27132030478839214,0.291316878516227
0.2700690629153416,0.29086819460446184
0.27188030841021704,0.2937558196612041
0.2712237830819755,0.2920349861749194
0.2698324611474728,0.289671327072111
0.27085920788090806,0.2922632007182322
0.2729723529569034,0.29153985386206344
0.2705763024502787,0.29279895799911837
0.2701999352923755,0.2908890869637782
0.27037500430797706,0.2901742300441997
0.2700589908608075,0.29128111560236325
0.27132314001691754,0.29212234855036845
0.27188379826216863,0.29362839536572044
0.2716179897045267,0.2898957868191329
0.2722987701152933,0.2930892604318532
0.27083305809004554,0.2930414282970808
0.2688695366012639,0.29100861214101315
0.2700873784977814,0.29109057542783295
0.27196883374247055,0.2924033874561163
0.27104147056053424,0.290458680765534
0.27098273881550494,0.29226136110215023
0.2685701019805053,0.2912529111331837
0.271508131047775,0.2898891398005865
0.27071093248909917,0.29119074742563744
0.27147332039372674,0.29175132673911075
0.26833742363699553,0.29054490612311795
0.2702153509033137,0.29192218370735645
0.26982120203560794,0.2929854732938111
0.2709451879920631,0.291242432187904
0.27291202000502884,0.29099799057638104
0.2707528403093075,0.28967911474914715
0.2692595844638759,0.2909469584172422
0.2700661309834184,0.2902812951837074
0.2708174900761966,0.2924151514572176
0.2715969720791126,0.29083139495924115
0.27108874341537215,0.29090729470110754
0.27175118882080607,0.29197824306108733
0.2705156994277033,0.290890206921507
0.2710261065384437,0.29119223656810145
0.2708916990921415,0.2913551137528636
0.26807452018918665,0.29220907677980984
0.2713932780356243,0.2919011336581951
0.27016376647455936,0.29324224874885246
0.2709336598371637,0.2904767021536827
0.2725261025387665,0.2905536061152816
0.270325856064928,0.2910277970897203
0.268931406428074,0.29256460747935553
0.27157392532661045,0.2908839745108377
0.2686302862290678,0.2905667229047553
0.27131588828974756,0.29287443377754907
0.2694059656611804,0.2911719479598105
0.26878743315565173,0.2901693803088909
0.26950464351423853,0.29203443406996404
0.2714480037319249,0.29010137521915813
0.2709641406248356,0.290997740727934
0.27129669477199686,0.2930976232852448
0.27236299514770507,0.2917766397903589
0.2704130885929897,0.2924735217609189
0.26779859045456195,0.2925582194531506
0.2700967505060393,0.28973761488768185
0.2685098201036453,0.29206650043753063
0.2709005448324927,0.2914376045492562
0.26760193633622137,0.2923931867222894
0.2688095418543651,0.2921066323972561
0.2695581256315626,0.29172321408987045
0.270871302485466,0.29093293244527146
0.26813100504464116,0.2903922925364565
0.2722517893232148,0.2906037330288779
0.26978067560442565,0.2918418606912548
0.27195890134778516,0.2903135066682642
0.27244793371907594,0.29036027256568725
0.269354287098194,0.29232547114687885
0.26701366356734574,0.2914816765114665
0.26891016127734346,0.2911380494267426
0.27085285875303994,0.2906995435583998
0.2696350625876723,0.29288040014745836
0.26989523275145166,0.2917370866476135
0.2690920195702849,0.29244976986030286
0.2699067568984525,0.2942731322889978
0.26793424415177314,0.2906763995574279
0.27192812829182067,0.29221889698369935
0.27162865554464277,0.292645112992349
0.2693751572534956,0.29126586320556025
0.2708949728258725,0.2914084184237502
0.2707694071120229,0.2923498742959716
0.2699273507142889,0.2898145152933218
0.2694779267598843,0.2916723203167997
0.27132979662253937,0.2920572920279069
0.2684874740140191,0.29136592615395784
0.2696519411843398,0.291085291526873
0.26900844666464574,0.2908823390660638
0.2713156980687174,0.2932302461598407
0.2698206006452955,0.29010885107246315
0.26881498714973184,0.29092012985016813
0.26980376510784543,0.290601292244074
0.26958650987723776,0.29132140724157746
0.2683333162603707,0.2905416730368002
0.2695232808589935,0.29161229865117505
0.26960906489142056,0.29036936041137035
0.27058183612494635,0.2906917872923342
0.27023224059877726,0.29067692715166643
0.2704129957947238,0.2895116869741204
0.2699314442174188,0.29284181086007843
0.2689539332842005,0.2915744235400449
0.26979814880880815,0.2911001547155055
0.26758679860624773,0.2911889998834919
0.26771022235525066,0.2914179467850111
