model,parameters,training_time,accuracy,precision,recall,f1,tss,tn,fp,fn,tp
SVM,rs=2|kernel=rbf|C=1000,142.75005,0.8136591109802768,0.8654301499605367,0.8824949698189135,0.8738792588164973,0.5085914610469837,571,341,292,2193
SVM,rs=2|kernel=poly|C=0.1,27.575711,0.8245510744774801,0.8231269243927472,0.9682092555331991,0.889792899408284,0.4013232906209184,395,517,79,2406
SVM,rs=2|kernel=poly|C=1,32.390534,0.8342655284074183,0.8318370165745856,0.9694164989939638,0.8953726073220591,0.43542527092378835,425,487,76,2409
SVM,rs=2|kernel=poly|C=100,143.602549,0.8513394171327642,0.8483462350457425,0.9702213279678068,0.9051999249108316,0.4976336086695612,481,431,74,2411
SVM,rs=2|kernel=poly|C=1000,666.262034,0.8327936414483368,0.8489261012013105,0.938430583501006,0.8914373088685015,0.48338672385188325,497,415,153,2332
SVM,rs=2|kernel=sigmoid|C=0.1,56.418475,0.7106270238445688,0.7840393343419062,0.83420523138833,0.8083447065704816,0.20810874016025982,341,571,412,2073
SVM,rs=2|kernel=sigmoid|C=1,34.595112,0.6959081542537533,0.782051282051282,0.8100603621730382,0.7958094485076102,0.19492878322566976,351,561,472,2013
SVM,rs=2|kernel=sigmoid|C=100,51.811554,0.6941418899028554,0.7822014051522248,0.8064386317907445,0.7941351297800674,0.19459652652758663,354,558,481,2004
SVM,rs=2|kernel=sigmoid|C=1000,49.314318,0.6941418899028554,0.7822014051522248,0.8064386317907445,0.7941351297800674,0.19459652652758663,354,558,481,2004
SVM,rs=4|kernel=rbf|C=0.1,36.147,0.8316161318810715,0.8301691404901622,0.9678068410462777,0.893719806763285,0.42833315683575135,420,492,80,2405
SVM,rs=4|kernel=rbf|C=1,43.362866,0.8442743597291728,0.8421973407977607,0.9686116700201207,0.9009919520868426,0.4740941261604716,461,451,78,2407
SVM,rs=4|kernel=rbf|C=100,69.94156,0.8483956432146011,0.8626656848306333,0.9428571428571428,0.9009805806575658,0.5338659147869673,539,373,142,2343
SVM,rs=4|kernel=rbf|C=1000,175.822527,0.8136591109802768,0.8654301499605367,0.8824949698189135,0.8738792588164973,0.5085914610469837,571,341,292,2193
SVM,rs=4|kernel=poly|C=0.1,42.149894,0.8245510744774801,0.8231269243927472,0.9682092555331991,0.889792899408284,0.4013232906209184,395,517,79,2406
SVM,rs=4|kernel=poly|C=1,54.148748,0.8342655284074183,0.8318370165745856,0.9694164989939638,0.8953726073220591,0.43542527092378835,425,487,76,2409
SVM,rs=4|kernel=poly|C=100,133.337502,0.8513394171327642,0.8483462350457425,0.9702213279678068,0.9051999249108316,0.4976336086695612,481,431,74,2411
SVM,rs=4|kernel=poly|C=1000,717.357394,0.8327936414483368,0.8489261012013105,0.938430583501006,0.8914373088685015,0.48338672385188325,497,415,153,2332
SVM,rs=4|kernel=sigmoid|C=0.1,40.542081,0.7106270238445688,0.7840393343419062,0.83420523138833,0.8083447065704816,0.20810874016025982,341,571,412,2073
